# R,rho,minus_Psi2_num,Phi2_num,phi1_pg_sq_over_16,phi1_pg,h00_2_num,chi_2_num,minus_Psi0_PG,minus_Phi0_PG,minus_PhiN_SP
2.276949314342848538e+02,1.296282291285090871e+01,3.241995995183090036e-15,3.484311334069248821e-15,3.481332594668610614e-15,2.360112741262539098e-07,6.483991990366180073e-15,-6.968622668138497642e-15,4.357769529310107082e-04,4.361101083181218030e-04,4.391849640677223158e-04
2.283457717797448083e+02,1.299987568380892711e+01,3.024690587849071879e-15,3.249991907273518659e-15,3.247221259000557910e-15,2.279375794905458907e-07,6.049381175698143759e-15,-6.499983814547037318e-15,4.345354237786369644e-04,4.348666810760626333e-04,4.379332697869158940e-04
2.289966121250241997e+02,1.303692845475666573e+01,2.821890133377201655e-15,3.031388919403952021e-15,3.028811830793665138e-15,2.201385683897727238e-07,5.643780266754403309e-15,-6.062777838807904041e-15,4.333009487604289056e-04,4.336303241422312382e-04,4.366886571982617031e-04
2.296474524701245628e+02,1.307398122569421162e+01,2.632772865514093414e-15,2.827451253538443868e-15,2.825054215934709507e-15,2.126049563273522303e-07,5.265545731028186828e-15,-5.654902507076887736e-15,4.320734679268967149e-04,4.324009773839510018e-04,4.354510666885344711e-04
2.302982928150472333e+02,1.311103399662164115e+01,2.456261433611350733e-15,2.637197869151909768e-15,2.634968324915860692e-15,2.053277701594544918e-07,4.912522867222701465e-15,-5.274395738303819536e-15,4.308529220055645759e-04,4.311785813484458885e-04,4.342204393076480118e-04
2.309491331597938313e+02,1.314808676753904670e+01,2.291638558957710195e-15,2.459713172702934574e-15,2.457639422279142159e-15,1.982983377551770398e-07,4.583277117915420390e-15,-4.919426345405869148e-15,4.296392523919223549e-04,4.299630772520712796e-04,4.329967167595237488e-04
2.315999735043656074e+02,1.318513953844649933e+01,2.138090718946227639e-15,2.294142616092942885e-15,2.292213783809734654e-15,1.915082779959021862e-07,4.276181437892455279e-15,-4.588285232185885770e-15,4.284324011398221721e-04,4.287544069744297914e-04,4.317798413931140094e-04
2.322508138487640963e+02,1.322219230934408785e+01,1.994679964310256616e-15,2.139688665105875496e-15,2.137894641200815576e-15,1.849494911028766563e-07,3.989359928620513232e-15,-4.279377330211750993e-15,4.272323109523190610e-04,4.275525130447155320e-04,4.305697561935660478e-04
2.329016541929907760e+02,1.325924508023189397e+01,1.860949819622823936e-15,1.995607029711665266e-15,1.993938395242629265e-15,1.786141492824184648e-07,3.721899639245647872e-15,-3.991214059423330533e-15,4.260389251727891846e-04,4.263573386354968520e-04,4.293664047735333035e-04
2.335524945370469254e+02,1.329629785110999229e+01,1.736130065434084182e-15,1.861203080205152141e-15,1.859651079831022008e-15,1.724946876784799684e-07,3.472260130868168365e-15,-3.722406160410304282e-15,4.248521877757704956e-04,4.251688275532794492e-04,4.281697313646261956e-04
2.342033348809339941e+02,1.333335062197846455e+01,1.619640314994114672e-15,1.735828565086538543e-15,1.734385060252444826e-15,1.665837956226208609e-07,3.239280629988229344e-15,-3.471657130173077085e-15,4.236720433585250412e-04,4.239869242289584506e-04,4.269796808090013706e-04
2.348541752246534600e+02,1.337040339283739421e+01,1.510993808540021034e-15,1.618878542010539867e-15,1.617535950288559591e-15,1.608744081717690565e-07,3.021987617080042067e-15,-3.237757084021079735e-15,4.224984371315465559e-04,4.228115737094917392e-04,4.257961985510856076e-04
2.355050155682065736e+02,1.340745616368685411e+01,1.409659878964227343e-15,1.509788460272265980e-15,1.508539733698392230e-15,1.553596979244433103e-07,2.819319757928454685e-15,-3.019576920544531961e-15,4.213313149116215683e-04,4.216427216500173714e-04,4.246195676510961534e-04
2.361558559115946707e+02,1.344450893452692064e+01,1.315087767077788080e-15,1.408031489312285314e-15,1.406870076584764670e-15,1.500330671064090259e-07,2.630175534155576160e-15,-2.816062978624570628e-15,4.201706231118929047e-04,4.204803143047497471e-04,4.234495210800958516e-04
2.368066962548192009e+02,1.348156170535767373e+01,1.226820051718102444e-15,1.313116020552767511e-15,1.312035818038612809e-15,1.448881399170332536e-07,2.453640103436204888e-15,-2.626232041105535021e-15,4.190163087344767057e-04,4.193242985185419158e-04,4.222858745786200281e-04
2.374575365978813579e+02,1.351861447617918266e+01,1.144510518591748428e-15,1.224583292788979146e-15,1.223578627283292519e-15,1.399187551278693991e-07,2.289021037183496855e-15,-2.449166585577958292e-15,4.178683193624688208e-04,4.181746217200021931e-04,4.211285760617417624e-04
2.381083769407826480e+02,1.355566724699153447e+01,1.067696372406693371e-15,1.142005218112483899e-15,1.141070816315814342e-15,1.351189589252856496e-07,2.135392744813386742e-15,-2.284010436224967799e-15,4.167266031516181357e-04,4.170312319113911315e-04,4.199775740046302118e-04
2.387592172835241513e+02,1.359272001779478956e+01,9.961410133093861453e-16,1.064982348811138271e-15,1.064113297765633574e-15,1.304829979892021668e-07,1.992282026618772291e-15,-2.129964697622276542e-15,4.155911088231656336e-04,4.158940776638475612e-04,4.188328174350979677e-04
2.394100576261073172e+02,1.362977278858902963e+01,9.294304597694322414e-16,9.931419449998369490e-16,9.923336783681643258e-16,1.260053128002570773e-07,1.858860919538864483e-15,-1.986283889999673898e-15,4.144617856550736334e-04,4.147631081061753378e-04,4.176942559262647480e-04
2.400608979685333679e+02,1.366682555937432575e+01,8.670031529908165462e-16,9.261362056614685372e-16,9.253844790824776987e-16,1.216805311679713274e-07,1.734006305981633092e-15,-1.852272411322937074e-15,4.133385834755864963e-04,4.136382729204024500e-04,4.165618395893391584e-04
2.407117383108035824e+02,1.370387833015074897e+01,8.088693979072153016e-16,8.636406143277250013e-16,8.629414734733135526e-16,1.175034619727138776e-07,1.617738795814430603e-15,-1.727281228655450003e-15,4.122214526550704861e-04,4.125195223322331017e-04,4.154355190665107167e-04
2.413625786529192396e+02,1.374093110091837389e+01,7.545783508296868511e-16,8.053523668746611143e-16,8.047021365296408868e-16,1.134690891144996113e-07,1.509156701659373702e-15,-1.610704733749322229e-15,4.111103440992969205e-04,4.114068071043863739e-04,4.143152455239565326e-04
2.420134189948814480e+02,1.377798387167726268e+01,7.040029494094838343e-16,7.509889324432525969e-16,7.503841966079542256e-16,1.095725656618812013e-07,1.408005898818967669e-15,-1.501977864886505194e-15,4.100052092415595872e-04,4.103000785297128417e-04,4.132009706449541299e-04
2.426642593366916287e+02,1.381503664242749529e+01,6.567473629977463367e-16,7.002867075656011671e-16,6.997242836703925715e-16,1.058092081944018748e-07,1.313494725995492673e-15,-1.400573415131202334e-15,4.089060000361244285e-04,4.091992884234230132e-04,4.120926466231038818e-04
2.433150996783508901e+02,1.385208941316913744e+01,6.127550487218159972e-16,6.529997372242409587e-16,6.524766674383352485e-16,1.021744913322956772e-07,1.225510097443631994e-15,-1.305999474448481917e-15,4.078126689512906466e-04,4.081043891166480364e-04,4.109902261556567225e-04
2.439659400198604544e+02,1.388914218390225663e+01,5.716735880887488075e-16,6.088985443356589739e-16,6.084120795028793622e-16,9.866404244731749998e-08,1.143347176177497615e-15,-1.217797088671317948e-15,4.067251689620077215e-04,4.070153334492232489e-04,4.098936624369438277e-04
2.446167803612214868e+02,1.392619495462692036e+01,5.332825420446811169e-16,5.677690349989927532e-16,5.673166138268442572e-16,9.527363654878252162e-08,1.066565084089362234e-15,-1.135538069997985506e-15,4.056434535438802058e-04,4.059320747632488846e-04,4.088029091519094029e-04
2.452676207024352664e+02,1.396324772534319969e+01,4.975711289260618336e-16,5.294114582982130405e-16,5.289907004403898985e-16,9.199919133908861694e-08,9.951422578521236673e-16,-1.058822916596426081e-15,4.045674766656737198e-04,4.048545668960956689e-04,4.077179204697428390e-04
2.459184610435027878e+02,1.400030049605115323e+01,4.642149513160081331e-16,4.936394543882238432e-16,4.932481474755270857e-16,8.883676243317533615e-08,9.284299026320162661e-16,-9.872789087764476864e-16,4.034971927837083250e-04,4.037827641740765472e-04,4.066390266233736793e-04
2.465693013844253869e+02,1.403735326675085737e+01,4.331216757933746879e-16,4.602791641580600063e-16,4.599152470054959888e-16,8.578253873655136901e-08,8.662433515867493758e-16,-9.205583283161200126e-16,4.024325568345865634e-04,4.027166214055633020e-04,4.055658354614826398e-04
2.472201417252041153e+02,1.407440603744236896e+01,4.040856623522473552e-16,4.291683833539516679e-16,4.288299404546462956e-16,8.283283797670064416e-08,8.081713247044947103e-16,-8.583367667079033359e-16,4.013735242295868311e-04,4.016560938751023713e-04,4.044982674473109768e-04
2.478709820658401668e+02,1.411145880812575903e+01,3.770767096397224979e-16,4.001557885689921646e-16,3.998410396242487037e-16,7.998410238283592582e-08,7.541534192794449957e-16,-8.003115771379843292e-16,4.003200508477244846e-04,4.006011373369755546e-04,4.034362787394541708e-04
2.485218224063346213e+02,1.414851157880108801e+01,3.518726962971123945e-16,3.731002132700248784e-16,3.728074996412401059e-16,7.723289450913931534e-08,7.037453925942247889e-16,-7.462004265400497568e-16,3.992720930306448146e-04,3.995517080097599205e-04,4.023798259482302378e-04
2.491726627466885589e+02,1.418556434946841627e+01,3.282638675448964675e-16,3.478699600554076945e-16,3.475977403811015932e-16,7.457589319678059114e-08,6.565277350897929350e-16,-6.957399201108153891e-16,3.982296075752955744e-04,3.985077625685562452e-04,4.013288661299210976e-04
2.498235030869031732e+02,1.422261712012781310e+01,3.062343108821660531e-16,3.243421714005700923e-16,3.240890131442627870e-16,7.200988967015714381e-08,6.124686217643321062e-16,-6.486843428011401846e-16,3.971925517288199536e-04,3.974692581407701653e-04,4.002833567810976968e-04
2.504743434269794307e+02,1.425966989077933356e+01,2.857371463683276623e-16,3.024022410565599504e-16,3.021668095785992015e-16,6.953178376294963813e-08,5.714742927366553246e-16,-6.048044821131199007e-16,3.961608831828944410e-04,3.964361522994508391e-04,3.992432558330345251e-04
2.511251837669184965e+02,1.429672266142304338e+01,2.666492608604475072e-16,2.819432549713305343e-16,2.817243100396445829e-16,6.713858026972504408e-08,5.332985217208950144e-16,-5.638865099426610687e-16,3.951345600669564639e-04,3.954084030574067654e-04,3.982085216462040900e-04
2.517760241067214793e+02,1.433377543205900650e+01,2.488029753798087942e-16,2.628654797990542456e-16,2.626618687661614635e-16,6.482738541896151000e-08,4.976059507596175884e-16,-5.257309595981084912e-16,3.941135409440965631e-04,3.943859688614326231e-04,3.971791130048579668e-04
2.524268644463893168e+02,1.437082820268727446e+01,2.322319164221859310e-16,2.450758844326001404e-16,2.448865334223982484e-16,6.259540346350019250e-08,4.644638328443718619e-16,-4.901517688652002809e-16,3.930977848038419431e-04,3.933688085882014462e-04,3.961549891116860722e-04
2.530777047859230890e+02,1.440788097330791118e+01,2.167832501717268848e-16,2.284876855909014517e-16,2.283115967206187521e-16,6.043993338455875399e-08,4.335665003434537696e-16,-4.569753711818029034e-16,3.920872510577155801e-04,3.923568815360489737e-04,3.951361095825583927e-04
2.537285451253239330e+02,1.444493374392097884e+01,2.022992625148202197e-16,2.130199321165762728e-16,2.128561779890557427e-16,5.835836570556865727e-08,4.045985250296404394e-16,-4.260398642331525456e-16,3.910818995334075510e-04,3.913501474219760468e-04,3.941224344413426606e-04
2.543793854645928150e+02,1.448198651452653429e+01,1.888064885633918432e-16,1.985971160944684198e-16,1.984448326919665587e-16,5.634817941221761349e-08,3.776129771267836865e-16,-3.971942321889368396e-16,3.900816904699455634e-04,3.903485663747652268e-04,3.931139241148005805e-04
2.550302258037306729e+02,1.451903928512463082e+01,1.762833820444773577e-16,1.851488035685525299e-16,1.850071880406674522e-16,5.440693897519579404e-08,3.525667640889547155e-16,-3.702976071371050597e-16,3.890865845114777066e-04,3.893520989314280811e-04,3.921105394275613059e-04
2.556810661427386435e+02,1.455609205571533415e+01,1.644870055497967888e-16,1.726092967401136469e-16,1.724776029579122906e-16,5.253229147226110244e-08,3.289740110995935776e-16,-3.452185934802272937e-16,3.880965427031091153e-04,3.883607060294336222e-04,3.911122813662966814e-04
2.563319064816175796e+02,1.459314482629869048e+01,1.535184188593312567e-16,1.609173179459508593e-16,1.607948507732560139e-16,5.072196380634425117e-08,3.070368377186625134e-16,-3.218346358919017186e-16,3.871115264855728988e-04,3.873743490042658166e-04,3.901193941449142668e-04
2.569827468203686180e+02,1.463019759687476373e+01,1.433306911911718593e-16,1.500157096030134935e-16,1.499018231347663172e-16,4.897376001652580000e-08,2.866613823823437186e-16,-3.000314192060269871e-16,3.861314976897345375e-04,3.863929895824291805e-04,3.891315115161943900e-04
2.576335871589926114e+02,1.466725036744360544e+01,1.338089679847276997e-16,1.398511597493877728e-16,1.397452537229894711e-16,4.728555867881685145e-08,2.676179359694553993e-16,-2.797023194987755455e-16,3.851564185319289457e-04,3.854165898781181099e-04,3.881485959419197791e-04
2.582844274974906398e+02,1.470430313800527600e+01,1.249941400486353749e-16,1.303739452690309449e-16,1.302754604470062795e-16,4.565531039377676345e-08,2.499882800972707499e-16,-2.607478905380618898e-16,3.841862516096861135e-04,3.844451123863334985e-04,3.871706102560023557e-04
2.589352678358635558e+02,1.474135590855982514e+01,1.166749538387402216e-16,1.215376881232849138e-16,1.214461048901155389e-16,4.408103535809757540e-08,2.333499076774804431e-16,-2.430753762465698276e-16,3.832209598961244801e-04,3.834785199805512690e-04,3.861975176599165217e-04
2.595861081741123826e+02,1.477840867910730793e+01,1.089764666684718693e-16,1.132991323890655432e-16,1.132139678545812132e-16,4.256082101737817025e-08,2.179529333369437387e-16,-2.265982647781310865e-16,3.822605067352324859e-04,3.825167759059500128e-04,3.852292817181997742e-04
2.602369485122379160e+02,1.481546144964777234e+01,1.018634933353021376e-16,1.056179356528396709e-16,1.055387399313639517e-16,4.109281979740284634e-08,2.037269866706042752e-16,-2.112358713056793418e-16,3.813048558381493258e-04,3.815598437758582762e-04,3.842658663540184810e-04
2.608877888502413498e+02,1.485251422018128586e+01,9.516644953378179932e-17,9.845647099970989970e-17,9.838282609215667816e-17,3.967524691132377555e-08,1.903328990675635986e-16,-1.969129419994197994e-16,3.803539712777803672e-04,3.806076875654262892e-04,3.833072358447982752e-04
2.615386291881233092e+02,1.488956699070788225e+01,8.889891471825963235e-17,9.177964591171956864e-17,9.171116336775429568e-17,3.830637824023655694e-08,1.777978294365192647e-16,-1.835592918234391373e-16,3.794078174843562579e-04,3.796602716111818765e-04,3.823533548179179837e-04
2.621894695258848742e+02,1.492661976122762546e+01,8.314246567379406030e-17,8.555473281889500262e-17,8.549105073902718681e-17,3.698454828471526722e-08,1.662849313475881206e-16,-1.711094656377900052e-16,3.784663592412695898e-04,3.787175606018156060e-04,3.814041882464638909e-04
2.628403098635270680e+02,1.496367253174057410e+01,7.767045208587391447e-17,7.975120828019155187e-17,7.969199042492312479e-17,3.570814818495590948e-08,1.553409041717478289e-16,-1.595024165603831037e-16,3.775295616806340071e-04,3.777795195756272761e-04,3.804597014450473210e-04
2.634911502010504591e+02,1.500072530224675660e+01,7.266118639542519123e-17,7.434060590309094034e-17,7.428553980620541957e-17,3.447562380725382439e-08,1.453223727908503825e-16,-1.486812118061818807e-16,3.765973902789543359e-04,3.768461139183054698e-04,3.795198600656811460e-04
2.641419905384561275e+02,1.503777807274623868e+01,6.793176053687977977e-17,6.929637872075396620e-17,6.924517327430940201e-17,3.328547389461280473e-08,1.358635210737595595e-16,-1.385927574415079324e-16,3.756698108527412039e-04,3.759173093552670153e-04,3.785846300937153281e-04
2.647928308757449827e+02,1.507483084323907008e+01,6.352939584317376098e-17,6.459376859781527613e-17,6.454615334204172767e-17,3.213624827935998631e-08,1.270587916863475220e-16,-1.291875371956305523e-16,3.747467895545697480e-04,3.749930719493255182e-04,3.776539778438314440e-04
2.654436712129177636e+02,1.511188361372529521e+01,5.941099599921355612e-17,6.020968679622749644e-17,6.016541039700954715e-17,3.102654615570596854e-08,1.188219919984271122e-16,-1.204193735924549929e-16,3.738282928688607676e-04,3.740733680965835362e-04,3.767278699560929899e-04
2.660945115499754365e+02,1.514893638420496380e+01,5.563744574899573988e-17,5.612260221615690097e-17,5.608143051992991991e-17,2.995501441025990877e-08,1.112748914979914798e-16,-1.122452044323138019e-16,3.729142876076063651e-04,3.731581645213255527e-04,3.758063715355262078e-04
