# x,rho,A0_scalar,C0_scalar,M0_scalar,A0_proca,C0_proca,M0_proca,A0_proca_nr_radial,C0_proca_nr_radial,M0_proca_nr_radial,A0_scalar_sp,C0_scalar_sp,M0_scalar_sp,A2_scalar,C2_scalar,A2_proca,C2_proca
3.466921747035560486e+01,1.827019299499642457e+01,1.035854471071314231e+00,1.072994488165657678e+00,6.000101797940625703e-01,1.035079714832195741e+00,1.072116401795834228e+00,5.874843477695903537e-01,1.033167192462704609e+00,1.067634660833664650e+00,5.749403041853237140e-01,1.034613400185937060e+00,1.069226787619188990e+00,6.000097492173495084e-01,5.030015611878658415e-13,2.487948009810812786e-14,-8.081117765704348105e-06,-7.295637613361153750e-04
3.473025482505693873e+01,1.830235882773409628e+01,1.035789196441986526e+00,1.072859262155065219e+00,6.000100776701955407e-01,1.035027614846607769e+00,1.071996343505387195e+00,5.876741702765708730e-01,1.033127678032870866e+00,1.067536642328046570e+00,5.752663499220223020e-01,1.034552581823473094e+00,1.069105141652206825e+00,6.000099857964236172e-01,3.728877649933979857e-13,-5.040245965387007177e-14,-7.976032556829478501e-06,-7.173141524963037082e-04
3.479129217975826549e+01,1.833452466047176443e+01,1.035724121363332806e+00,1.072724456684934990e+00,6.000093647432058752e-01,1.034975539779768194e+00,1.071876532919719738e+00,5.878613439896396287e-01,1.033088684661805257e+00,1.067439725595136668e+00,5.755990479563763973e-01,1.034491968850877353e+00,1.068983911840933887e+00,6.000100830729975243e-01,2.399866083666670674e-13,-1.237314244500878736e-13,-7.871991491932412940e-06,-7.052557554497609167e-04
3.485232953445959936e+01,1.836669049320943614e+01,1.035659364790266768e+00,1.072590322363376814e+00,6.000099911767643457e-01,1.034923487205008152e+00,1.071756945916534587e+00,5.880458312182068603e-01,1.033049350188121052e+00,1.067342467759608393e+00,5.759234218280732120e-01,1.034431560260881788e+00,1.068863096095535203e+00,6.000100422989294024e-01,1.086590678783289259e-13,-1.907596754907751848e-13,-7.768892888875628667e-06,-6.933699493699809532e-04
3.491336688916092612e+01,1.839885632594710430e+01,1.035594816660722062e+00,1.072456627213122848e+00,6.000101938687809611e-01,1.034871469575526115e+00,1.071637665879441093e+00,5.882278365225052097e-01,1.033009674611818030e+00,1.067244868821461079e+00,5.762394403071100513e-01,1.034371355052606134e+00,1.068742692339901490e+00,6.000098647146280273e-01,-1.776341063419665594e-14,-2.517920900881406233e-13,-7.667069646202844953e-06,-6.817127527217609062e-04
3.497440424386225999e+01,1.843102215868477600e+01,1.035530464563627628e+00,1.072323345064468469e+00,6.000097887724574752e-01,1.034819471083581188e+00,1.071518553950182584e+00,5.884071044582618315e-01,1.032970088785161389e+00,1.067147639556901728e+00,5.765546065641324880e-01,1.034311352231509273e+00,1.068622698511541014e+00,6.000095515491745690e-01,-1.383260601743063318e-13,-3.066491888693991666e-13,-7.565944845731886227e-06,-6.701807524311676487e-04
3.503544159856358675e+01,1.846318799142244416e+01,1.035466361331853768e+00,1.072190587184775667e+00,6.000096563047524478e-01,1.034767519000944436e+00,1.071399808989449420e+00,5.885840824712957886e-01,1.032930674123204273e+00,1.067050912721027478e+00,5.768703550224256738e-01,1.034251550809340614e+00,1.068503112561468349e+00,6.000091040204449389e-01,-2.489797012267126287e-13,-3.526039148967320644e-13,-7.466322597178171376e-06,-6.589125345360731696e-04
3.509647895326492062e+01,1.849535382416011586e+01,1.035402527737197431e+00,1.072058397260075013e+00,6.000101585304873364e-01,1.034715581040583254e+00,1.071281175696628285e+00,5.887582450995318961e-01,1.032890921642139359e+00,1.066953848066045429e+00,5.771777695834140465e-01,1.034192002734882543e+00,1.068384003026039197e+00,6.000094521773926548e-01,-3.452990999549571665e-13,-3.876152799282332061e-13,-7.367157572675091395e-06,-6.477245851854282390e-04
3.515751630796624738e+01,1.852751965689778402e+01,1.035338886737380282e+00,1.071926612973657988e+00,6.000100559779162346e-01,1.034663702314716494e+00,1.071162970040032913e+00,5.889303339325219211e-01,1.032850831341966646e+00,1.066856445591955582e+00,5.774768193177206577e-01,1.034132662141584502e+00,1.068265308023349291e+00,6.000098129385313950e-01,-4.299939932378296482e-13,-4.144588159756337089e-13,-7.269717896219758199e-06,-6.368334500726079324e-04
3.521855366266757414e+01,1.855968548963545217e+01,1.035275437848242497e+00,1.071795233288654670e+00,6.000093576133582740e-01,1.034611831684076444e+00,1.071044822511556305e+00,5.890995125895118756e-01,1.032811227836772927e+00,1.066760048663655480e+00,5.777819941536994630e-01,1.034073519479721925e+00,1.068147014104195103e+00,6.000100371362662166e-01,-5.024958358727318175e-13,-4.330180900657506954e-13,-7.172512519251002684e-06,-6.259825712243460068e-04
3.527959101736890801e+01,1.859185132237312388e+01,1.035212296243981367e+00,1.071664500694392563e+00,6.000099761070236681e-01,1.034560033264962486e+00,1.070927156311811235e+00,5.892668380425802876e-01,1.032771427076114801e+00,1.066663540958135314e+00,5.780812721504299256e-01,1.034014573790490887e+00,1.068029119279036987e+00,6.000101259793184649e-01,-5.536663024782577401e-13,-4.382520814511137546e-13,-7.077220475423203524e-06,-6.154544051092045165e-04
3.534062837207023478e+01,1.862401715511079203e+01,1.035149354714545611e+00,1.071534189371282197e+00,6.000101709126706151e-01,1.034508244932699661e+00,1.070809552752393756e+00,5.894312906216873094e-01,1.032731291831119114e+00,1.066566698768277810e+00,5.783722103706800954e-01,1.033955824121097544e+00,1.067911621571248304e+00,6.000100806655451757e-01,-5.904260256485811576e-13,-4.351825768477003466e-13,-6.982173730663149755e-06,-6.049668229732329313e-04
3.540166572677156864e+01,1.865618298784846374e+01,1.035086601950922836e+00,1.071404275488127888e+00,6.000097728121087659e-01,1.034456525101299817e+00,1.070692374590004992e+00,5.895938370261030181e-01,1.032691073245562086e+00,1.066469926766599574e+00,5.786592236443971471e-01,1.033897269524711282e+00,1.067794519017011279e+00,6.000099023820540944e-01,-6.136591563964008206e-13,-4.245522058728041813e-13,-6.888792837585127151e-06,-5.947548508939421840e-04
3.546270308147289541e+01,1.868834882058613189e+01,1.035024089460295782e+00,1.071274867452667090e+00,6.000096509237141662e-01,1.034404826225693741e+00,1.070575318579737312e+00,5.897536951095212476e-01,1.032651251304927298e+00,1.066373997064627765e+00,5.789508151325964969e-01,1.033838909060419642e+00,1.067677809665214639e+00,6.000095923053128111e-01,-6.198149578652085765e-13,-4.048482615847725576e-13,-6.795883121206709592e-06,-5.846193824475353186e-04
3.552374043617422927e+01,1.872051465332380360e+01,1.034961836024804294e+00,1.071146004738959157e+00,6.000101380006178653e-01,1.034353190586766225e+00,1.070458631178475617e+00,5.899115682460589483e-01,1.032611098259783144e+00,1.066277736258146591e+00,5.792340949595533584e-01,1.033780741793184799e+00,1.067561491577354360e+00,6.000091516012608928e-01,-6.086488341787620728e-13,-3.767313316122875512e-13,-6.704395238303755767e-06,-5.747147730956490624e-04
3.558477779087555604e+01,1.875268048606147175e+01,1.034899768085930205e+00,1.071017532468388378e+00,6.000100350722070708e-01,1.034301588050358323e+00,1.070342126025555229e+00,5.900669605211530389e-01,1.032570614110129181e+00,1.066181144347155385e+00,5.795090328106523581e-01,1.033722819104308188e+00,1.067445632572200820e+00,6.000095121543480570e-01,-5.860180732822735901e-13,-3.434535041432371888e-13,-6.613599722414808266e-06,-5.649205389739442567e-04
3.564581514557688990e+01,1.878484631879914346e+01,1.034837885183132133e+00,1.070889449655474612e+00,6.000093507791300906e-01,1.034250042009596138e+00,1.070225931913537432e+00,5.902202642554879031e-01,1.032530453118300828e+00,1.066085264254330589e+00,5.797872592284019078e-01,1.033665093945549174e+00,1.067330169231620163e+00,6.000098578207619937e-01,-5.524073658264313633e-13,-3.054341160747351758e-13,-6.523985860415804747e-06,-5.553146808399161321e-04
3.570685250027821667e+01,1.881701215153681161e+01,1.034776298879067857e+00,1.070761991040479977e+00,6.000099615373910567e-01,1.034198542426152168e+00,1.070109980662409921e+00,5.903713165512978200e-01,1.032490307937430574e+00,1.065989604374338651e+00,5.800633166052243661e-01,1.033607558702486218e+00,1.067215090725383231e+00,6.000100707420585877e-01,-5.038151994284382136e-13,-2.618507568388394771e-13,-6.435280593899109636e-06,-5.458510988294976206e-04
3.576788985497955053e+01,1.884917798427448332e+01,1.034714904705761107e+00,1.070634936718767305e+00,6.000101487833827685e-01,1.034147091194841384e+00,1.069994282177532119e+00,5.905201528507287856e-01,1.032449835071050703e+00,1.065893616808837319e+00,5.803310633167955146e-01,1.033550212467581275e+00,1.067100395170482052e+00,6.000101520758053253e-01,-4.476374857619823227e-13,-2.161313045485912173e-13,-6.347520980972873329e-06,-5.365355958374637716e-04
3.582892720968087730e+01,1.888134381701215148e+01,1.034653692386395152e+00,1.070508265047255048e+00,6.000097574653708854e-01,1.034095700916218163e+00,1.069878887616890761e+00,5.906669881752100171e-01,1.032409089705463856e+00,1.065797388705384652e+00,5.805914579945423704e-01,1.033493054338910255e+00,1.066986080695966344e+00,6.000101029693495347e-01,-3.851263779320129926e-13,-1.689255058939019765e-13,-6.260880985828756951e-06,-5.273923744298538840e-04
3.588996456438220406e+01,1.891350964974981963e+01,1.034592712151555682e+00,1.070382081682442976e+00,6.000096456910550824e-01,1.034044349515835126e+00,1.069763686912172052e+00,5.908114571260247860e-01,1.032368976624226553e+00,1.065702347800473460e+00,5.808607120144035907e-01,1.033436083420120388e+00,1.066872145442848030e+00,6.000099245599231912e-01,-3.162655591012694419e-13,-1.209192430530668068e-13,-6.174955130960308181e-06,-5.183590416111517277e-04
3.595100191908353793e+01,1.894567548248749134e+01,1.034531980919796146e+00,1.070256422157255249e+00,6.000101182051298387e-01,1.033993074638748677e+00,1.069648851582810645e+00,5.909541957039553539e-01,1.032328539310071847e+00,1.065606982662645086e+00,5.811216893887821699e-01,1.033379298820389591e+00,1.066758587564008653e+00,6.000096179747452796e-01,-2.437293642401249690e-13,-7.388516770723820617e-14,-6.090354494279856775e-06,-5.095261736199604768e-04
3.601203927378486469e+01,1.897784131522515949e+01,1.034471428430925544e+00,1.070131138629348833e+00,6.000100149507636704e-01,1.033941827905493938e+00,1.069534150631643810e+00,5.910943955293869179e-01,1.032287777763000181e+00,1.065511293291899531e+00,5.813743604321988112e-01,1.033322699654384946e+00,1.066645405224106335e+00,6.000091843311232687e-01,-1.701532760651203570e-13,-2.841206745040717912e-14,-6.006241247960931349e-06,-5.007670328275340378e-04
3.607307662848619856e+01,1.901000714796283120e+01,1.034411054246590744e+00,1.070006230161481664e+00,6.000093442583955827e-01,1.033890674278187483e+00,1.069419876834162286e+00,5.912331548408837900e-01,1.032247158533281084e+00,1.065416009599172487e+00,5.816271104109967949e-01,1.033266336724694368e+00,1.066532665506764621e+00,6.000095569094630044e-01,-9.627578438088765102e-14,1.511103091630568743e-14,-5.923653209657744504e-06,-4.922347890727649502e-04
3.613411398318753243e+01,1.904217298070049935e+01,1.034350966477366240e+00,1.069881924093077474e+00,6.000099474712324854e-01,1.033839536867457332e+00,1.069305677435475221e+00,5.913691819196414956e-01,1.032206779656710260e+00,1.065321283531926122e+00,5.818817235734873305e-01,1.033210161945501415e+00,1.066420303647142687e+00,6.000098885694307160e-01,-2.512732472140749645e-14,5.390565136906603243e-14,-5.841330821965698216e-06,-4.837420647383616486e-04
3.619515133788886629e+01,1.907433881343817106e+01,1.034291063293145463e+00,1.069758006204487133e+00,6.000101274590373679e-01,1.033788510096264712e+00,1.069191967237838936e+00,5.915040767391600562e-01,1.032166080028123822e+00,1.065226236712664143e+00,5.821280672822942703e-01,1.033154169492561447e+00,1.066308311237903927e+00,6.000100911326387010e-01,4.230033474890379724e-14,8.877174745543676878e-14,-5.760727858392973955e-06,-4.755009878010709855e-04
3.625618869259019306e+01,1.910650464617583921e+01,1.034231335384284689e+00,1.069634456900893982e+00,6.000097427094559510e-01,1.033737497443605102e+00,1.069078317835671088e+00,5.916362114927804505e-01,1.032125059647521992e+00,1.065130869141386549e+00,5.823661121706359411e-01,1.033098358506243875e+00,1.066196686495559653e+00,6.000101657086879259e-01,1.055928763090045104e-13,1.196726968442738054e-13,-5.680335984736926015e-06,-4.672904295398815078e-04
3.631722604729152692e+01,1.913867047891351092e+01,1.034171831751504955e+00,1.069511379190590805e+00,6.000096405969489455e-01,1.033686591942864830e+00,1.068965126266112842e+00,5.917671680603134865e-01,1.032084607447797620e+00,1.065036559488561796e+00,5.826119706601411430e-01,1.033042728132166577e+00,1.066085427647890826e+00,6.000101133975472845e-01,1.623410840896674332e-13,1.450112691625642372e-13,-5.601527938110467480e-06,-4.593080007872653412e-04
3.637826340199285369e+01,1.917083631165117907e+01,1.034112567567333274e+00,1.069388804917528857e+00,6.000100990949073232e-01,1.033635712519834549e+00,1.068852042625743737e+00,5.918955754621191279e-01,1.032043991313274178e+00,1.064942170507481745e+00,5.828523782227289507e-01,1.032987277521157488e+00,1.065974532933860797e+00,6.000099352896504090e-01,2.104076365715802943e-13,1.638949455399940541e-13,-5.523087343572520623e-06,-4.513776780109846889e-04
3.643930075669418756e+01,1.920300214438885078e+01,1.034053475696244506e+00,1.069266592899662083e+00,6.000099955520774575e-01,1.033584929266723629e+00,1.068739357008876345e+00,5.920226310336555997e-01,1.032003057930950263e+00,1.064847464278601441e+00,5.830845265399007271e-01,1.032932005829215294e+00,1.065864000603527817e+00,6.000096324659895952e-01,2.516241044607262326e-13,1.780405450563033260e-13,-5.446001846469601162e-06,-4.436395127352055429e-04
3.650033811139551432e+01,1.923516797712651893e+01,1.033994555720767039e+00,1.069144742245086599e+00,6.000093380035925739e-01,1.033534188155841749e+00,1.068626840698990499e+00,5.921474199916921810e-01,1.031962072532329522e+00,1.064752849063206108e+00,5.833132270854871626e-01,1.032876912217472576e+00,1.065753828917960222e+00,6.000092059982085058e-01,2.857443073510495556e-13,1.874270789770090764e-13,-5.369483571918145406e-06,-4.359805605124121835e-04
3.656137546609684108e+01,1.926733380986418709e+01,1.033935912450018924e+00,1.069023473220839460e+00,6.000099338505713309e-01,1.033483531125951371e+00,1.068514662185639619e+00,5.922706635164828315e-01,1.031921560179481112e+00,1.064659131881355858e+00,5.835480735928085805e-01,1.032822046900977897e+00,1.065644084211485376e+00,6.000095901562459977e-01,3.077493096281012948e-13,1.893125469649847038e-13,-5.294097003871168396e-06,-4.284796519482724419e-04
3.662241282079817495e+01,1.929949964260185880e+01,1.033877446592726734e+00,1.068902577074020588e+00,6.000101068662332393e-01,1.033432933188890734e+00,1.068402714566347500e+00,5.923919403630637515e-01,1.031880734101642272e+00,1.064565100974514955e+00,5.837747026502211334e-01,1.032767360887760999e+00,1.065534700545363922e+00,6.000099087398303999e-01,3.219219782112572941e-13,1.867183019211208528e-13,-5.219471576329570333e-06,-4.210834568901345516e-04
3.668345017549950171e+01,1.933166547533952695e+01,1.033819149745818899e+00,1.068782036127892798e+00,6.000097284827450306e-01,1.033382406198382508e+00,1.068291044157292813e+00,5.925114590549558358e-01,1.031839594298812779e+00,1.064470756342683400e+00,5.839930855343093974e-01,1.032712850009851024e+00,1.065425671754242298e+00,6.000101017174803708e-01,3.287453122406319834e-13,1.800435023368541294e-13,-5.145759970224825611e-06,-4.138129803371030555e-04
3.674448753020083558e+01,1.936383130807719866e+01,1.033761069724678183e+00,1.068661950840546382e+00,6.000096356090621752e-01,1.033331956082070402e+00,1.068179666387041982e+00,5.926293275873305566e-01,1.031798833755696698e+00,1.064377156567460680e+00,5.842159252055626473e-01,1.032658513452421989e+00,1.065316996147680495e+00,6.000101701537073895e-01,3.263772064083780984e-13,1.685294801765592456e-13,-5.072997469961802094e-06,-4.066711746912124469e-04
3.680552488490216234e+01,1.939599714081486681e+01,1.033703220065364414e+00,1.068542349601751207e+00,6.000100806199789583e-01,1.033281562791749986e+00,1.068068504937624397e+00,5.927452069456243811e-01,1.031758134045512421e+00,1.064283813689831604e+00,5.844373964550809708e-01,1.032604350405558646e+00,1.065208672045780736e+00,6.000101151039302083e-01,3.150807827624324033e-13,1.527449316737782569e-13,-5.000936555968364054e-06,-3.996244835602433959e-04
3.686656223960349621e+01,1.942816297355253852e+01,1.033645536594137715e+00,1.068423097537571698e+00,6.000099768339036688e-01,1.033231264934359350e+00,1.067957697979966536e+00,5.928597684668132084e-01,1.031717124147290887e+00,1.064190160624165271e+00,5.846506657186657518e-01,1.032550360064221628e+00,1.065100697779106875e+00,6.000099376145634489e-01,2.979553358899057201e-13,1.343948015011996420e-13,-4.930006680140601440e-06,-3.927289393877189910e-04
3.692759959430482297e+01,1.946032880629020667e+01,1.033588018913170981e+00,1.068304193798724322e+00,6.000093320043183853e-01,1.033181008853683469e+00,1.067847046204604800e+00,5.929720922974436315e-01,1.031675857745871783e+00,1.064096278839118392e+00,5.848566958228555990e-01,1.032496541628210363e+00,1.064993071688603354e+00,6.000096387231063089e-01,2.753101213326684875e-13,1.137290298138989999e-13,-4.859571927527026805e-06,-3.858995613006113365e-04
3.698863694900615684e+01,1.949249463902787838e+01,1.033530768672300759e+00,1.068185851889671634e+00,6.000099206693702003e-01,1.033130867490515081e+00,1.067736810834814642e+00,5.930834456572571245e-01,1.031635302272285282e+00,1.064003635481995058e+00,5.850733552608166077e-01,1.032442894302129544e+00,1.064885792125517705e+00,6.000092194582269389e-01,2.453919458902105731e-13,9.052947172165005156e-14,-4.790444050492100130e-06,-3.792423847381412062e-04
3.704967430370748360e+01,1.952466047176554653e+01,1.033473689024898112e+00,1.068067868317016611e+00,6.000100869941856763e-01,1.033080751981529266e+00,1.067626669311429577e+00,5.931922960942450640e-01,1.031594440157566073e+00,1.063910685483739016e+00,5.852818588229014019e-01,1.032389467706790187e+00,1.064778924663750015e+00,6.000096147035158811e-01,2.120579040359397767e-13,6.652796927650626236e-14,-4.721610707399059048e-06,-3.726240176803236243e-04
3.711071165840881747e+01,1.955682630450321824e+01,1.033416772417942386e+00,1.067950227200831215e+00,6.000097147907479389e-01,1.033030771150784455e+00,1.067517006122978396e+00,5.933005377304146899e-01,1.031553271401714156e+00,1.063817428844350266e+00,5.854821784342645330e-01,1.032336212063959424e+00,1.064672402348288749e+00,6.000099210153791995e-01,1.759217356171508960e-13,4.204235017171231535e-14,-4.654253937814527784e-06,-3.661975432885983175e-04
3.717174901311014423e+01,1.958899213724088639e+01,1.033360065523812210e+00,1.067833026542172492e+00,6.000096307589891653e-01,1.032980807830273129e+00,1.067407404518291747e+00,5.934061415388672822e-01,1.031512281923108398e+00,1.063724598017236067e+00,5.856833172380764285e-01,1.032283124738296642e+00,1.064566221088720344e+00,6.000101050654434998e-01,1.371767273064572822e-13,1.754166258176680297e-14,-4.587085780950187340e-06,-3.597954255143346442e-04
3.723278636781147100e+01,1.962115796997855455e+01,1.033303580344262951e+00,1.067716291495391712e+00,6.000100627871951531e-01,1.032930982980435841e+00,1.067298284708211087e+00,5.935112192369133011e-01,1.031471584320523771e+00,1.063632361423045181e+00,5.858873878313121120e-01,1.032230204956912090e+00,1.064460379281677804e+00,6.000101678757421286e-01,9.736564749770195079e-14,-6.021858374037078409e-15,-4.521380303872598776e-06,-3.535808370160014170e-04
3.729382372251280486e+01,1.965332380271622625e+01,1.033247255514602836e+00,1.067599893164669522e+00,6.000099587980057825e-01,1.032881184757241888e+00,1.067189255757494237e+00,5.936138281055827193e-01,1.031430583629716402e+00,1.063539821740631330e+00,5.860833226911712490e-01,1.032177451951515001e+00,1.064354875333664241e+00,6.000101104597139745e-01,5.761586546377832307e-14,-2.847523358160412537e-14,-4.455946083737191792e-06,-3.474005671002547099e-04
3.735486107721413163e+01,1.968548963545389441e+01,1.033191090655503075e+00,1.067483830740823869e+00,6.000093262761888591e-01,1.032831509719114749e+00,1.067080647157055528e+00,5.937156607694263899e-01,1.031389279850686735e+00,1.063446978969995405e+00,5.862710940680989635e-01,1.032124864958380517e+00,1.064249707660977595e+00,6.000099338222834033e-01,1.831538112222110062e-14,-4.962137613377876761e-14,-4.391766802292202323e-06,-3.413790681149080812e-04
3.741589843191546549e+01,1.971765546819156611e+01,1.033135184391839267e+00,1.067368311258226399e+00,6.000099079278051750e-01,1.032781880206025127e+00,1.066972191065465925e+00,5.938153659082273661e-01,1.031348597314621696e+00,1.063355217619981641e+00,5.864679665534537900e-01,1.032072443218315927e+00,1.064144874689636922e+00,6.000096389599418600e-01,-1.857961181173908829e-14,-6.785659751294958513e-14,-4.328035223757031757e-06,-3.354134773393618396e-04
3.747693578661679226e+01,1.974982130092923427e+01,1.033079442232188061e+00,1.067253136286243187e+00,6.000100678192467063e-01,1.032732357790018041e+00,1.066864093749040565e+00,5.939140290259469213e-01,1.031307780316715883e+00,1.063263404122980038e+00,5.866598362755337526e-01,1.032020185976629145e+00,1.064040374855308890e+00,6.000092268608289148e-01,-5.297674353533018446e-14,-8.383176828632556455e-14,-4.265356860729677867e-06,-3.295794099296104219e-04
3.753797314131813323e+01,1.978198713366690598e+01,1.033023857420872771e+00,1.067138291628753288e+00,6.000097016067192923e-01,1.032682900421119099e+00,1.066756210560410700e+00,5.940109193674291133e-01,1.031266663785798121e+00,1.063171291092966264e+00,5.868435927049584500e-01,1.031968142255079490e+00,1.063936272963017515e+00,6.000096326745043562e-01,-8.469561701760546480e-14,-9.753820734248439855e-14,-4.203296530940779130e-06,-3.238215398505116401e-04
3.759901049601945999e+01,1.981415296640457413e+01,1.032968475527658248e+00,1.067023872918529515e+00,6.000096260289943251e-01,1.032633533308894069e+00,1.066648624486644881e+00,5.941064868732457427e-01,1.031225518515168416e+00,1.063079281941985199e+00,5.870242991977334679e-01,1.031916261598571083e+00,1.063832501185287382e+00,6.000099274191892373e-01,-1.123407236583293976e-13,-1.080962445177101978e-13,-4.142093758486361370e-06,-3.181693980327789735e-04
3.766004785072079386e+01,1.984631879914224584e+01,1.032913307115460588e+00,1.066909902278610600e+00,6.000100455454573378e-01,1.032584251344863979e+00,1.066541314089328285e+00,5.942006491137409308e-01,1.031184899777630282e+00,1.062988202797463089e+00,5.872124089227462873e-01,1.031864542790144501e+00,1.063729057352299057e+00,6.000101031090898651e-01,-1.349274366532260986e-13,-1.151442344877251920e-13,-4.081673231221691619e-06,-3.126124952202247805e-04
3.772108520542212062e+01,1.987848463187991399e+01,1.032858293485266588e+00,1.066796256481801208e+00,6.000099413832058470e-01,1.032535042092862287e+00,1.066434239105034099e+00,5.942931934103206082e-01,1.031143985061115487e+00,1.062896827673964095e+00,5.873924570633668463e-01,1.031812985096192348e+00,1.063625939942233645e+00,6.000101607261487668e-01,-1.535995516848341414e-13,-1.196369592983008286e-13,-4.021920699735754205e-06,-3.071369214516369520e-04
3.778212256012344739e+01,1.991065046461758214e+01,1.032803434275195720e+00,1.066682934756695733e+00,6.000093207707909437e-01,1.032485938626154898e+00,1.066327501237612996e+00,5.943847120510035165e-01,1.031102774365623809e+00,1.062805156571488219e+00,5.875644165209341629e-01,1.031761587787417778e+00,1.063523147442521077e+00,6.000101012441710902e-01,-1.682572182074918907e-13,-1.215800682353545794e-13,-3.963108517139859212e-06,-3.017744323201123138e-04
3.784315991482478125e+01,1.994281629735525385e+01,1.032748825212329580e+00,1.066570137944074625e+00,6.000098955707048320e-01,1.032436889669057223e+00,1.066220937081569398e+00,5.944743040318593019e-01,1.031061979080079904e+00,1.062714243325595165e+00,5.877417207992046144e-01,1.031710350138802967e+00,1.063420678349769499e+00,6.000099256289015415e-01,-1.762005475288472821e-13,-1.195648022838073936e-13,-3.904780882527106247e-06,-2.964702140425161457e-04
3.790419726952610802e+01,1.997498213009292201e+01,1.032694374075249222e+00,1.066457672488940966e+00,6.000100492760240822e-01,1.032387967628977332e+00,1.066114771338424250e+00,5.945632614196530996e-01,1.031021279725928830e+00,1.062623613261253208e+00,5.879183531423797238e-01,1.031659441778371544e+00,1.063318758311750045e+00,6.000128633052347338e-01,-1.799814962219776229e-13,-1.152795296245453360e-13,-3.847545614324997738e-06,-2.912957797731202691e-04
3.796523462422744188e+01,2.000714796283059371e+01,1.032640074856393975e+00,1.066345525773570335e+00,6.000096888781288884e-01,1.032339081283094817e+00,1.066008717645094750e+00,5.946499704916101692e-01,1.030980287942404594e+00,1.062532690767537868e+00,5.880869502297554341e-01,1.031608352135868767e+00,1.063216706007491741e+00,6.000092524617273160e-01,-1.798554651840551133e-13,-1.089263191549189117e-13,-3.790617563725191538e-06,-2.861578460143847326e-04
3.802627197892876865e+01,2.003931379556826187e+01,1.032585972061455415e+00,1.066233791147009891e+00,6.000096213939890566e-01,1.032290343440766200e+00,1.065903123481834580e+00,5.947364468599485310e-01,1.030939054055040938e+00,1.062441550038588423e+00,5.882484421338836089e-01,1.031557805261335226e+00,1.063115486328211290e+00,6.000128429628022175e-01,-1.748938894660449877e-13,-1.001568852153504933e-13,-3.734927844014809327e-06,-2.811652975690106604e-04
3.808730933363010251e+01,2.007147962830593357e+01,1.032532074903621755e+00,1.066122487891373094e+00,6.000100288578074093e-01,1.032241625512025474e+00,1.065797590787461280e+00,5.948204053902833577e-01,1.030898582637298944e+00,1.062351671222880434e+00,5.884219374387689161e-01,1.031507127125868895e+00,1.063014200079973159e+00,6.000108485284872950e-01,-1.654490311357472056e-13,-8.938152001042151929e-14,-3.679403258206685401e-06,-2.761920967715187237e-04
3.814834668833142928e+01,2.010364546104360173e+01,1.032478327214791936e+00,1.066011498157535042e+00,6.000099245614476384e-01,1.032193070880590646e+00,1.065692556523758494e+00,5.949044144750287311e-01,1.030857822332311047e+00,1.062261503519926320e+00,5.885874521899692180e-01,1.031456795184042541e+00,1.062913483246618052e+00,6.000123641923448270e-01,-1.531288809773991659e-13,-7.744555864091625761e-14,-3.625198681763137950e-06,-2.713720688293667698e-04
3.820938404303276315e+01,2.013581129378127343e+01,1.032424728649532053e+00,1.065900821209676996e+00,6.000093154886383395e-01,1.032144540255747867e+00,1.065587594582262154e+00,5.949859906318269998e-01,1.030816773140077247e+00,1.062171046929726304e+00,5.887449599381143761e-01,1.031406524165905614e+00,1.062812955099240897e+00,6.000119716559381144e-01,-1.381252884736320908e-13,-6.449365822579817734e-14,-3.571182320783272574e-06,-2.665736316709913759e-04
3.827042139773408991e+01,2.016797712651894159e+01,1.032371372157381728e+00,1.065790651956321833e+00,6.000098836027260019e-01,1.032096154507165187e+00,1.065483069094661728e+00,5.950673068937711863e-01,1.030776172771828980e+00,1.062081382599243451e+00,5.889085504936839577e-01,1.031356405942837728e+00,1.062712737451024347e+00,6.000114344754050588e-01,-1.197618938807503445e-13,-5.058559780981407281e-14,-3.518301812487954142e-06,-2.619054917221764795e-04
3.833145875243542378e+01,2.020014295925661330e+01,1.032318167705763123e+00,1.065680801540088929e+00,6.000100313650781336e-01,1.032047813617001264e+00,1.065378677066878499e+00,5.951465763298944278e-01,1.030736208427829315e+00,1.061992783098979043e+00,5.890818527787979875e-01,1.031306537710434901e+00,1.062612959553986602e+00,6.000126294645502512e-01,-9.998568695897396846e-14,-3.651980507172436533e-14,-3.465762581701533888e-06,-2.572760609474257303e-04
3.839249610713675054e+01,2.023230879199428145e+01,1.032265109989235041e+00,1.065571258823266199e+00,6.000096766183273811e-01,1.031999598626689885e+00,1.065274659608057783e+00,5.952252633334293996e-01,1.030695960487813423e+00,1.061903900002698409e+00,5.892472717665998561e-01,1.031256631998975326e+00,1.062513237464567384e+00,6.000100611714328513e-01,-7.909550244265155147e-14,-2.244727417242946601e-14,-3.414181182005665370e-06,-2.527552715259469784e-04
3.845353346183807730e+01,2.026447462473194960e+01,1.032212242486114206e+00,1.065462114951698958e+00,6.000096168871473790e-01,1.031951449759546113e+00,1.065170836533143817e+00,5.953022997202204181e-01,1.030655428951781527e+00,1.061814733310401548e+00,5.894047814921633544e-01,1.031207162277908429e+00,1.062414202070329106e+00,6.000128294512822036e-01,-5.732603035420898661e-14,-8.695293355676315226e-15,-3.363088157167583522e-06,-2.482892637490903380e-04
